id,tweet,username,sentimen
1552186670157819904,Halo Pempek Lovers Salam bahagia Tak lupa kami sampaikan untuk Anda semua  📍 Perumahan Imogiri - Yogyakarta  Saat ini kami hadir dalam acara pernikahan di Perumahan Imogiri dekat Patung Kuda  Dengan menu favorit : 🍽 Pempek Kapal Selam  #Pempek #KulinerJogja #CateringJogja  https://t.co/eNSodcdZd9,Ulubundarjogja,positif
1552185345483096064,"5 Wisata Kuliner Dessert di Jogja, Siap Maniskan Harimu  https://t.co/XxURB992x9",tribunjogja,netral
1552173603063734272,"@jaemnastics Ayoo keliling"" barengg kakfit, ak lg d jogja juga🤣  Mau jalannya kemana tmpt wisata atau kuliner???",ayynanau,positif
1552162328371683328,3 Rekomendasi Wisata Kuliner Sop Ayam Jogja Cocok untuk Hangatkan Tubuh Saat Suhu Dingin  https://t.co/eRrBxFfZq5,tribunjogja,netral
1552145115774234624,Mangut Lele Mbah Marto!  harga 30rb nasi + lele #KulinerJogja #Jogja  https://t.co/C7ol9JYiZJ,journeyofIR,netral
1552143825946128384,Warung Eyup Jogja🍃 #KulinerJogja  https://t.co/2Ay0luVmdE,journeyofIR,positif
1552141324018536449,Sate Ratu AndalanQu! pedas manis huhu Harga : 25rb / porsi #KulinerJogja  https://t.co/W1cfeGDpKt,journeyofIR,negatif
1552133837785706496,Bubur ayam legend harus nyobain nih🤤🤤  #NewJeans #kesalahanwawancara #playslots88 #BayKemalByeErdogan #kinnporscheworldtour2022 #recession #makanbesar #hobimakan #kuliner #citayamfashionweek #protectSAKURA #Jogja #Liverpool #Roboh #Arsenal #GirlsGeneration  https://t.co/8nVvGhdB17,hobimakanhobi,netral
1552800181665804288,"[Askrl] hallo, gaes minta saran tempat wisata atau kuliner di jogja dong. Aku mau ke jogja sabtu ini. Terimakasih yang udah jawab 🙏💕",Askrlfess,positif
1552704343198969857,"@Minji50632568 @FFOODFESS 3 hari lagi mau liburan ke jogja, ada rekomendasi tempat wisata yg bagus tapi ga rame² amat minji? Sama daerah kuliner yang murmer tapi enak hehe",1212_ARIO,netral
1552685596375924736,ibuknya anak2 lagi dinas di jogja sekalian wisata kuliner,adiirahadian,netral
1552658337396731912,"Jumat BERKAH...yuuuk available go food Grab,Shopee @JogjaUpdate @KulinerJogja  https://t.co/fnKyTbT5GG",swanto344,netral
1552656721650515968,Udah ngebookmark kuliner di Jogja. Jumundur terus ga tekan-tekan.,_______adrnsyh,netral
1552649551424544772,Info kuliner Jogja yang harus banget dicoba,Serafion,positif
1552640163939057664,"Gudeg Permata, Kuliner Malam Legendaris Jogja  https://t.co/oQHrkTM9HC",kaltenghits,netral
1552640015242432513,"Disini tersedia aneka menu geprek yang pedesnya, hmmm juara banget. Selain menu geprek, juga tersedia aneka seafood juga lho.  Lokasinya ada di depan Hotel Ibis Malioboro ya. Pokoknya jangan sampe deh lapermu menghambat piknikmu.  #infodhaharjogja #kulinerjogja",infodhaharjogja,netral
1552630361066295297,4 Rekomendasi Tempat Wisata Kuliner BBQ di Jogja  https://t.co/D1UCEZtex4,tribunjogja,netral
1552626698235019264,"#hobimasak #boemboemandhe #kuliner #kulinerjogja #kulinerbandung #kulinermalang #kulinersolo #kulinerjakarta @ Kota Batusangkar, Kab.Tanah Datar ,Sumatera Barat  https://t.co/KfzL59oLV4",Boemboemandhe,positif
1552584780969299968,"Ke pasar malam naik wahana berdua,Nonton film di bioskop,Ke tempat wisata di smg,Ke tempat wisata luar smg,Ke pantai,Muter"" smg,Naik gunung berdua,Nge camp berdua,Wisata kuliner,Liat senja,Perawatan wajah dan rambut,Ke rumah mu,Ke Mall,Ke Timezone,Foto box,Ke kebun binatang jogja",TingRx12,netral
1552525098019848192,"3 Wisata Kuliner Gado-gado di Jogja, Salad Tradisional yang Menyehatkan  https://t.co/uA5w3ZMRNc",tribunjogja,negatif
1552510290771976192,"@Th3_Upstander Kalau soal wista kuliner ada bbrp tempat yg ""wajib"" buat dikunjungin ketika main ke jogja seperti: 1. Gudeg Yu Djum 2. House of Raminten 3. Tengkleng Gajah 4. Kopi klotok 5. Gudeg mercon Bu Tinah 6. Dan jgn lupa cobain rujak eskrimnya pas lagi panas2.",shiroo_neko,netral
1552489915568381952,Pijat Panggilan Yogyakarta  Terapis Pria &amp; Wanita Reservasi :  https://t.co/0DrmZLTUzK  open massage spa terapis pijit online hotel apartemen oyo reddoorz jogja yogya jogjakarta sleman malioboro tugu wisata kuliner relaxation  https://t.co/a3zTyjBrll,vipmassagejogja,netral
1552489162447564800,Pijat Panggilan Jakarta  Terapis Pria &amp; Wanita Reservasi :  https://t.co/lN3qZdC8q2  massage spa pijit online hotel apartemen oyo reddoorz jogja avail open ready penginapan kuliner wisata 24 jam  https://t.co/XRtU12M2gl,vipmassagejkt,positif
1552473960440139776,@merapi_uncover Sebenarnya Banyak juga destinasi wisata baik alam atau kuliner d Jogja tang murah tapi tidak murahan,Erik4720,netral
1552467354054840320,"Every Saturday, at 6-9PM at Andrawina Restaurant. For booking please WA 6288215513420 or call +62 274 888800. #culinary #culinaryjogja #kulinerjogja #infojogja #makandijogja  https://t.co/p24ZzK9j6q",AlanaYogyakarta,positif
1553037431380668416,"3 Rekomendasi Kuliner Pempek di Jogja, Cocok untuk Kamu yang Tak Ingin Makan Berat di Siang Hari!  https://t.co/xcgLRza7ZH  https://t.co/43Y0zX3InE",InfoSeJogja,positif
1553030933992857602,"3 Rekomendasi Kuliner Pempek di Jogja, Cocok untuk Kamu yang Tak Ingin Makan Berat di Siang Hari!  https://t.co/DZFkfI9ANq",tribunjogja,positif
1553021910610755585,"""Bulan sabit tersenyum ramah, didampingi bintang-bintang nan indah, semoga tahun ini lebih berkah.""  #bakpia25 #bakpiapahok25 #bakpiajogja #bakpia #bakpia25jogja #kulinerjogja #kulinerjogjakarta #kulineryogjakarta #1muharram1444 #tahunbaruislam  https://t.co/54hvIsJxpJ",Bakpia25Jogja,netral
1553011006208503810,Ngeliat info kuliner di Jogja dan solo yang enak dan murah.. kok jadi sedih sendiri,vvovvok,netral
1553001442234863616,Jajan kebab di deket Flyover Lempuyangan. Namanya #mbalkebab yang lokasi tepatnya ada di Jl. Tunjung Baru 2A Baciro Yogyakarta. Ada yang udah pernah coba?   #infodhaharjogja #kulinerjogja  https://t.co/vvccwQz8o9,infodhaharjogja,netral
1552995571668905985,Pijat Panggilan Yogyakarta  Terapis Pria &amp; Wanita Reservasi :  https://t.co/0DrmZLTUzK  pilih terapis open ready avail online massage spa pijit jogja jogjakarta malioboro hotel oyo reddoorz apartemen guesthouse homestay 24 jam wisata kuliner body relax  https://t.co/g68FDtXQbc,vipmassagejogja,positif
1552991765816217600,Halo Pempek Lovers Seluruh Manajemen &amp; Karyawan ✔️ Rini Group ✔️ Ulu Bundar ✔️ Raja Rasa Mengucapkan Selamat Tahun Baru Islam 1 Muharram 1444 H  ✍️ Semoga dengan tahun yang baru ini semakin menambah ketaqwaan dan keimanan kita kepada Allah SWT  #Pempek #Siomay #KulinerJogja  https://t.co/eTwHJRqFvt,Ulubundarjogja,netral
1552991617333993474,info kuliner jogja  https://t.co/ElmWQpes6m,achchch_,positif
1552957437342355456,Wisata Kuliner Jogja Enak Murah: Wajib Coba Mi Pentil Mbah Tris di Pasar Beringharjo Dekat Malioboro  https://t.co/uSQSJv5ul5,tribunjogja,netral
1552913347812954112,Kuliner di Jogja... 😗  https://t.co/X9ch2wlaFN,iik_naoki,netral
1552902597106958336,"3 Wisata Kuliner Seafood di Jogja, Segar dan Bikin Nagih!  https://t.co/TS2DRfYinR",tribunjogja,netral
1552900314847514624,"3 Wisata Kuliner Seafood di Jogja, Segar dan Bikin Nagih!  https://t.co/siU03mKHFs  https://t.co/bGyUD9DGkK",InfoSeJogja,positif
1552825826114420736,"@rayourrbae mau liburan kemana ya? jujurly pingin di jogja aja dulu. wisata kulinernya banyak bgt ga puas2. sama pengen main ke solo, bandung, jakarta. mau ngapain? simply cm pingin wisataa kuliner krn aku suka bgt makan. bismillah wish me luck! buat sponsor lancar rejeki yaa aamiin 🙏🏻 ❤️",YourSoulPiercer,netral
1552823582275026944,"@rayourrbae mau ke jogja ke candi Borobudur, pantai sama wisata kuliner aja",lovelyagvrl,netral
1553529565544419329,"Pari Klegung di Kulon Progo Jogja, Wisata Kuliner Alam Terbuka Pas Buat Healing -  https://t.co/KqQxtzbVxL -  https://t.co/KqQxtzbVxL  https://t.co/u1Q3KlAVkV",JuhadiKp,positif
1553439236443242497,TJE MA RA   ⭐️4/5 📍dkt SCH Wajib coba gyoza nya Enak! Aku cobain mie yang besar karena aku ga suka yamin. Mienya enak juga endul endul. Rasa chili oilnya juga sedep bangeettt! Kaya makan biang-biang mian (beda bentuk mi aja si) Skrg udah ada cabang diprawirotaman. #kulinerjogja  https://t.co/kxTjJTOpAn,vidivicia,positif
1553433577395654656,"LONTONG MEDAN KINANTAN  ⭐️4/5 📍jln melon Cocok buat sarapan/brunch/makan siang. Tipe santan yg kental dan agak pedas. Ada irisan cabe diatasnya.isinya bisa teri,telur,ayam. Selain lontong ada soto,sop daging. Lupis gulmernya ENAK! Start 14K-an #kulinerjogja #makandijogja #jogja  https://t.co/tCqNfoimc9",vidivicia,netral
1553402316258025472,Kuliner Jogja dilanjut besok aja 😴,fadhliramadhana,positif
1553372871950729216,"Dulu pernah dibahas sama @tomndong kenapa di Sala masif sekali pembangunan hotel. Dibandingkan Jogja bisa dibilang wisata di Sala tidak terlalu banyak. Yg ternyata, arah wisata lebih ke kuliner dan event² besar (konser nasional, pertandingan internasional dll).",Adrasma,netral
1553364175253954560,"Selama event ini berlangsung, #superdimsum888 buka mulai jam 4 sore sampai jam 11 malam yaa. Worth it buat cemilan selama menikmati suasana Bantul Expo di Pasar Seni Gabusan Bantul Yogyakarta #infodhaharjogja #kulinerjogja  https://t.co/rbmSz5Sx3n",infodhaharjogja,netral
1553336102534410240,"[Askrl] gais yang nyimpen thread all about jogja (penginapan, tempat wisata, kuliner, dll) drop linknya donggg, tia!^^",Askrlfess,netral
1553303706577289216,Kuliner Jogja: Rekomendasi Aneka Mie Ayam yang Wajib Kamu Coba  https://t.co/oYjnmb9VrP,tribunjogja,netral
1553302509401575426,Kangen jogja sama purwokerto ❤️ kalo jogja kangen kuliner sama jalan2nya kalo purwokerto ga usah ditanya lagi itu tempat aku lahir wkwkwk,yarakasou,positif
1553296707965702144,"Mau kumpulin rekomendasi kuliner Solo - tourist friendly. #KulinerSolo  #1 Gudeg Ceker Mbak Yus Tak semanis gudeg jogja, dan senyumannya. Eeaak  Gurih nyoi, lebih asin, ceker bisa manis atau pedas, sambel petenya TOP. Pilih pakai nasi apa bubur  Buka Malam  https://t.co/wtkPSMomc1  https://t.co/kLcunFufcb",APWirawan,positif
1553288047936294912,"Untuk Kamu yang Tak Ingin Makan Berat di Siang Hari, Rekomendasi Kuliner Pempek di Jogja   https://t.co/hVVNbH6syB  #KulinerLendir #kuliner #kulinerjogja",NewsKami01,positif
1553287606716203010,3 Kuliner Es Coklat Legendaris di Jogja yang Wajib Kamu Coba untuk Melepas Dahaga!  https://t.co/JhSWNSFDv0,tribunjogja,netral
1553234229458538496,"@jogmfs kuliner sepanjang GSP ada ramen, lamongan, penyetan, angkringan, susu roti bakar.....  jogja gak seprimitif itu 🤣",roe_endog,positif
1553231808300740609,"fess saranin kuliner yang di jogja dong, kaya jajanan gituuuu atau tempat nongkrong yang kue2nya enak🥺",FFOODFESS,positif
1553222740274028544,Mau wisata kuliner di jogja makan apa ya?,jsthwyur,netral
1553210623583875072,Jog aku senin first time solo trip ke jogja. Saran tmp kuliner sama wisata dkt st jogja dong. Kali ada yg mau nemenin,jogjamnfs,netral
1553204205611266049,Klo nyari ayam goreng yg ada serundengnya ya ke Ayam Goreng Kampung Bu Yadi. #kulinerjogja  https://t.co/5HSnhnen2V,xianiwei,negatif
1553196510979825664,"@Fandom_ID @InfoMieAyamYK @yusrilfahriza @javafoodie_ Sudah kepikiran sejak sebelum pandemi,bikin wisata kuliner gitu buat fans bola dan kebanyakan kan mahasiswa luar DIY, biar tau lele mangut dst, Jogja gak cuma gudeg..",Nofafifu_,positif
1553875265784545280,"Di Jogja lagi, kuliah di Jogja klau makan di warteg doang ya gini. Wkwk  Saking nol so kuliner.",riandanme,positif
1553782866785357826,@WidasSatyo Jogja - Solo rasanya mirip2 kan gapernah tertarik sm kuliner asli sana. Pernah makan tahu bacem di angkringan jogja sungguh rasane tahu dicelup gula,koldpish,negatif
1553748377682464768,@dnlwkrt Jogja.. Solo... juga..  rada aneh si di daerah mayoritas muslim + kultur jawa yg ga makan anjing.  Kalo di daerah lain emang penikmatnya cenderung suku tertentu yg punya budaya kuliner begitu.,piyopikavet,positif
1553743600672190464,kak dhiraa ada rekomendasi kuliner must try di jogja gaak? — haiiii maaf baru bales :((   waah asik nih mau ke jogja kah? ada nih bbrp rekomen dari ku yg biasa ku datengin sm keluarga/teman. ntar menyesuaikan selera dan pasangan …  https://t.co/5c2A8UnzlA,ddeiblue,positif
1553710408581668871,"Rekomendasi 3 Wisata Kuliner Susu Murni di Jogja, Dijamin Murni dan Segar  https://t.co/mmSSRf6G37",tribunjogja,positif
1553654888219168768,"Tengkleng Klewer Bu Edi, Solo. Salah satu kuliner legend di solo. Model tengklengnya beda dr yang di Jogja. Klo yg di jogja tuh kan lbh kental dan cenderung manis. Klo ini lebih ke gurih dan kuahnya cair. Paling suka sama sumsumnya.  https://t.co/6jQBivdl5e",xianiwei,positif
1553625248192696321,"Kuliner di Jogja relatif murah dan enak-enak banget, tapi gak tahan sama manisnya ya Allah....... 💀",WidasSatyo,netral
1553557664864808960,"ciyak sarapan pincukan bakmi pecel ""kembang turi"" juwossss #kulinerjogja #kulinerindonesia #kulineragraris #merdekave  https://t.co/IlwnNNHSc0",sumbotinarbuko,positif
1554126393864519681,"Hidupku ternyata terlalu cupu, sampe gatau kuliner malem di jogja banyak dan enak 😭😭😭 tapi abis itu pasti nyesel2 dikit lah apalagi abis nimbang 😭",nabilaputrid_,netral
1554126064712314882,"Kira-kira di tahun 2022 ini, harga roti bakar rata-rata berapa sih? Kebanyakan diatas 10 ribu kan?. Tapi, gak nyangka sih, nemuin roti bakar yang harganya mulai 8 ribu aja di Jl. Ringinraya 6 Condongcatur, namanya #RotiBakarAcan  #infodhaharjogja #kulinerjogja  https://t.co/0HCjetG6XK",infodhaharjogja,netral
1554067890113900544,@rhmdfikr info kuliner mewah jogja tenan iki 🙏,rachmandikaap,positif
1554012036920737792,"3 Rekomendasi Kuliner Sate Legendaris di Jogja, Mantap Jadi Menu Makan Malam  https://t.co/W22oYicjAy",tribunjogja,positif
1553984197856993281,"Kuliner Jogja, Rekomendasi Tempat Makan Ramen Enak di Jogja  https://t.co/WgJeIEYlfZ",tribunjogja,netral
1553982556013735936,@esjerukwarmindo Kurasa @radiantbloom_ sring lope² kuliner yg di solo bgini. Hayuklah sa aku otw dr jogja naek krl 😅,makprett,positif
1553976568317243393,"@A_ChristyJKT48 Di Yogyakarta juga lagi panas bet. Enaknya sih minum es campur. 😅😁  Ada es campur legend nih. Isinya ketan hitam, kacang hijau, cincau, dan cendol. Tentunya dicampur es serut,gula aren,susu kental manis dan santan. 😁 . #FANCY #KulinerJogja #Kuliner #Yogyakarta #HwaitingChristy  https://t.co/d6b5EpPRhy",fancy48_,positif
1553952466647109633,6 Kuliner Soto Legendaris di Jogja Cocok untuk Menu Sarapan  https://t.co/jEZQbk3hz5,tribunjogja,netral
1553928983653167104,#KulinerJogja,ooriidoo,netral
1553912535266783233,isaisane kuliner khas jogja dimsum jare,ferdisandhy,netral
1554515143324626944,Ajakin aku kuliner malam jogja please,bucincimul,netral
1554513184165445634,Kuliner Jogja: Rekomendasi Steak Hidden Gem di Jogja  https://t.co/KjNDOAMyMx,tribunjogja,positif
1554459645183672322,"Ini dia salah satu spot kuliner legendaris yang lokasinya gak jauh dari Stasiun Lempuyangan Yogyakarta, di #moerni78 yang sudah ada sejak 1978. Menyediakan aneka es roti, es teller, bestik komplit, lontong opor, empek-empek, dan masih banyak lainnya #infodhaharjogja #kulinerjogja  https://t.co/L1IqPreDRt",infodhaharjogja,positif
1554421756294795264,#Repost @brajomusti with @let.repost  • • • • • Suwe ora online nek IG. Nitip nyimpen file wae.  #jogjakarta #jogjaview #tripjogjakarta #wisatajogja #jogja.istimewa #jogjaiswonderful #malioboro #kulinerjogja #explorejogja #explorekulonprogo #blusukanbantul #exploresleman  https://t.co/VvqPhw2yyb,BlusukanBantul,positif
1554417890161373184,kesuwen dadi ngolet tak jaluk koq Yo ora diwenehne. Jare arep di nggo kalungan wae.  #jogjakarta #jogjaview #tripjogjakarta #wisatajogja #jogja.istimewa #jogjaiswonderful #malioboro #kulinerjogja #explorejogja #explorekulonprogo #blusukanbantul #exploresleman #exploregunungkidul,BlusukanBantul,positif
1554406697183035392,"bagi yang belum tau lokasinya silahkan cek bio🙏  38RQ+GJ, Area Sawah, Trirenggo, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta  #kuliner #kulinerjogja #bantul #kulinerbantul #bakmijawa  #mieletek #miedes  #magelangan #segogodog #nasigoreng #capcay #miekuning",BlusukanBantul,positif
1554403106909310976,"Readi avanza, grand innova, reborn. Sak supire ramah, murah senyum.  #jogja #rentalmobiljogja #jogjahits #jogjaistimewa #wisatajogja #wisatakuliner #kulinerjogja #pantaigunungkidul #pantaijogja  https://t.co/i4KaqsSCCU",cus_jogja,positif
1554386303159902208,"Lupis Mbah Satinem, Kuliner Legend Favorit Turis di Jogja  https://t.co/l7HLMJJrvw",soloposdotcom,positif
1554321903770279936,6 Kuliner Jogja yang Cocok Disantap untuk Menu Makan Siang  https://t.co/xXCWnQjn9V,tribunjogja,netral
1554284650473963520,"3 Rekomendasi Wisata Kuliner Sushi Kaki Lima, Rasa Bintang Lima di Jogja  https://t.co/gVHHZBG8VP",tribunjogja,positif
1554971693470420993,4 Tempat Kuliner Lontong Sayur di Jogja yang Cocok untuk Sarapan  https://t.co/FXehUScrLa,tribunjogja,positif
1554937832338505728,"KOLÓNA  ⭐️4/5 📍palagan Makanannya enak, servicenya juga bagus! Untuk tempat yg outdoor aman dari hujan soalnya ada atepnya. Menunya ada indo,western,asia. Chiken,beef,seafood lengkap. Harga?check highlights ig kolona ya. Aku ngerekomendasi western and steak nya. #kulinerjogja  https://t.co/B2lXFVaEsz",vidivicia,positif
1554857282709913601,Halo Pempek Lovers saat ini kami hadir dalam acara resepsi pernikahan di 📍 Kotagede - Yogyakarta  Bagi kalian semua yang akan mengadakan acara ✔️ Bisa order dalam jumlah banyak maupun sedikit ✔️ Tersedia layanan untuk goreng di tempat  #UluBundar #RajaRasa #Pempek #KulinerJogja  https://t.co/SWnZs47FBh,Ulubundarjogja,netral
1554816763103449089,@informatcha Night ride terus jajan kuliner malam di jogja emg ga ada obat asli,eriagsis20,positif
1554813631497244673,"Para pemburu promo, merapat yukk 🤭 Spot minuman kekinian #thumbasminum lagi ada promo beli 1 gratis 1 all variant lho. Periode 3-5 Agustus 2022. Lokasinya ada di Jl. Imogiri Barat Km 6 (Utara Pasar Ngoto). Buka mulai jam 10 pagi sampe 9 malam yaa.  #infodhaharjogja #kulinerjogja  https://t.co/o93GQniUn5",infodhaharjogja,positif
1554791534758871043,Kuliner Jogja: Rekomendasi Tempat Makan Pizza Enak di Yogyakarta  https://t.co/K24gV8Sded,tribunjogja,positif
1554719033336991744,Kuliner di Jogja: 4 Rekomendasi Angkringan yang Murah Meriah Harga Kantong Mahasiswa  https://t.co/lI27QX5X6e,tribunjogja,positif
1554715510192963584,5 Kuliner Bakso di Jogja yang Wajib Dicoba! Rasanya Enak dan Nagih!  https://t.co/rYWsmlLGkM,tribunjogja,netral
1554709509343711233,"pengen banget dah ke Jogja, jalan-jalan santai sekitaran Malioboro bareng pasangan yg sefrekuensi kan seru tuh, ngobrol ngalur ngidul tanpa beban sambil icip icip kuliner disana",chitsania,positif
1554692429286342658,@IndraMenus nah udah dapet konfirm dari pakar kuliner jogja iki. tinggal gogonnya aja yang belum hahaha,mojokdotco,positif
1554691506904395777,Lanjottttttt kuliner Jogja + junkfud wkwk 9. SATE RATU terr enak 😍 10. Excelso 11. Hokben di St. Gambir 25k wkwkw  https://t.co/yLWUn4dI6k,nyaldl,positif
1554690963179974656,Kuliner ku makan di Jogja Agustus 2022 minggu ini. 1. Cuma cumi YK enak puoll 2. GEPREK BU RUM!! 3. Ketringan IAS n PUPR 4. MIE DOK DOK AA PACE ENAK POLL!!  https://t.co/fdvT90fhtQ,nyaldl,positif
1554674832935071744,"euyy semangati aku buat thread kuliner di solp, jogja, byl dong 😭😭 udah banyak bgt listnya, mager nulisnya ehhh",whossrh,positif
1554664411817996288,"Selamat pagi sobat soto!   Kali ini mimin nyoto di Soto Moneter nih, yang berlokasi di Jl. Ringroad Timur, Banguntapan, Bantul.   Disini sotone enak, seger dan lebih ke manis. Mendoane panas dan disediakan kemangi. Kalian pernah kesini? #sobatsoto  #kulinerjogja #rabosoto  https://t.co/ho3kRIdm1u",persotoan_jogja,netral
1555327792543240193,Aceh miliki magnet sektor wisata kuliner - ANTARA Jogja  https://t.co/yGmtduPkBD,LellyRachmi,netral
1555223680086450176,"Kalo biasanya dawet itu ijo, di sini putih trus pake cincau. 8/10 @ Pasar Beringharjo Yogjakarta. #jajan #kulinerjogja ⁦  https://t.co/XiN7BCUAZe",NakComel9,positif
1555214824153694208,monggo makan mie jowo  https://t.co/jHNyNNpF1d  #kuliner #makan #resep #jakarta #bandung #semarang #jogja #solo #surabaya,NRETWIT,netral
1555176035389698048,"Lokasinya ada di Jl. Bima, Nglaban, Ngaglik, Sleman, YK. Bagi yang mau kesini, #cucimulutjogja buka dari jam 8 pagi hingga 11 malam yaa.  #infodhaharjogja #kulinerjogja  https://t.co/It9F2pb9id",infodhaharjogja,netral
1555146523523960834,Info kuliner Jogja,salohcinnavi,positif
1555101229667307521,"[#TeaGAME]  Di cerita Teteh dan Kak Ame banyak banget ngebahas Jogja dan kuliner-kulinernya! Nah, di antara kalian pasti ada dong yang pernah nyobain beebrapa. Yuk, di pilih mana nih kuliner dan tempat makan di jogja yang kalian sukak! 😁  #Teame #TeameOfficial  https://t.co/KpciLibXpn",TeameOfficial_,netral
1555101035114516481,"3 Kuliner Sate Padang di Jogja, Asli Dibuat Orang Minang  https://t.co/tilkdt2ZNg",tribunjogja,netral
1555081414239854594,Hai GUIS aku lagi di Jogja lumayan kuliner kali ini mengenang masa kuliah dulu. Rasa gak ada yang berubah tetep JOS!!!!  https://t.co/OtwYO9Znd0,FOOD_FESS,positif
1555070865225703429,Kuliner Jogja: Rekomendasi Tempat Olahan Durian Lezat yang Wajib Dicoba  https://t.co/AoxC9KfGmQ,tribunjogja,netral
1555065458591944704,Umsfess- kuliner jogja yang wajib banget dikunjungi dimana ya fess? Saranya dong sender besuk sabtu mau ke daerah ugm,MahasiswaUMS,positif
1555058791926099968,Sangat rekomen apabila cari kuliner di jogja. sangat worth it untuk sobat hidden gem maniaaa 👍🏻,afdhalm_,netral
1555027155280506882,pengen kuliner di jogja yang belum pernah ku datengin,juleaputri,positif
1555026252117180416,Rekomend Ikan bakar paling enak di jogja! #jogjatravelid #wisatakuliner #kulinerjogja #ikanbakarjogja #JeffBarcode #ไต้หวัน #wisatakulinerjogja #explorejogja  https://t.co/YpfNKbVlgA,jogjatravelid,netral
1555008925711360005,"3 Wisata Kuliner Iga Bakar di Jogja, Rasa Mewah Harga Kaki Lima  https://t.co/spyQrDQ2Qv",tribunjogja,netral
1555702202252939264,"All Around the world buffet, IDR 200K, every Saturday at 6-10PM. Reservation on our bio. #alanahotels #culinary #makandijogja #kulinerjogja  https://t.co/ZjW8qH8HZw",AlanaYogyakarta,netral
1555683807201611777,"jog kuliner pagi jogja yang wajib dikunjungi dmn yaa sekalian buat sarapan, maturnuwun",jogjamnfs,positif
1555620092121034752,"LIST WISATA JOGJA 2022   List wisata kuliner:  1. Kopi klothok 2. Nasi teri 3. Gudeg bromo 4. Sate klathak pak pong 5. Ice cream, tempo gelato 6. Kedai rukun",abdugp_,netral
1555609299291738117,"Kemepyar...  #bakmijawa #brongkos #kuliner #2022 #kulinerjogja @ Warung Bakmi &amp; Brongkos ""Mbak Sri""  https://t.co/nNZ79iQEqq",el_fian,positif
1555595062641188865,"Abis ngiler liat info Omakase di Jogja harganya terjangkau bgt. Demi ketenangan, akhirnya unfollow akun-akun kuliner dr sosmed :’’)",tikkaa,netral
1555566865174257664,kuliner jogja apaan sih,_tomiwahyu,positif
1555538603765559296,"Promo Agustus, pizza 17K, syaratnya: -follow IG panties pizza jogja -tunjukkan konten promo di kasir -berlaku varian broadway di outlet Gejayan -bisa dine in/take away -berlaku kelipatan  #infodhaharjogja #pantiespizzajogja #kulinerjogja  https://t.co/Mr695uib5A",infodhaharjogja,netral
1555526809814724609,Fess rekomendasi kuliner jogja  A thread,FFOODFESS,positif
1555525350276435970,"4 Kuliner Pecel Lele di Jogja yang Rasanya Enak, Cocok untuk Menu Makan Malam  https://t.co/tDy2PosWuq",tribunjogja,positif
1555524490939211776,pusat iklan baris gratis  https://t.co/DcY5XwN0yJ #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus,TOURMAGELANG,positif
1555519812725608448,"3 Kuliner Es Tradisional di Jogja, Segar di Mulut Aman di Dompet  https://t.co/8p4zvuo2yi",tribunjogja,positif
1555509794458705920,"Selamat sore sobat soto!   Kali ini mimin nyoto di Soto Jago yang berlokasi di Jl. Tentara Pelajar, depan Pom Bensin Beji Wates, Kulon Progo nih.   Disini soto ayamnya lebih ke bening dan seger. Buka dari jam 8 pagi sampai 9 malam. Kalian pernah kesini? #sobatsoto  #kulinerjogja  https://t.co/vcCYzAXaxP",persotoan_jogja,positif
1555501188069859328,"Yang suka ngemil, Burger Monalisa juga nggak boleh sampe kelewatan masukin list belanjaan kamu. Lumpia Samijayanya juga mantep gedhe-gedhe ukurannya. Kalau suka yang manis bisa icip Bendul, kuliner khas Keraton Jogja.  https://t.co/UMyk1V9yiL",nannissahira,positif
1555501116800258048,"Jadi, Tukoni ini salah satu marketplace yang menjual makanan/kuliner hits di Jogja. Ya semacam frozenfood gitulah yaaa.  Berikut ini referensi makanan yang bisa dibeli di Tukoni.",nannissahira,netral
1555501114543722497,KANGEN KULINERAN DI JOGJA TAPI DIRIMU ADA DI LUAR KOTA?  YUK TUKONI KULINER INI DI TUKONI ID!!!  -THREAD-  https://t.co/73O1rYRe2i,nannissahira,netral
1555489506375000065,Besok jogja ah.. Info kuliner donk 😁😁,diosetta,positif
1555462925254823937,"4 Kuliner Legendaris di Jogja yang Masih Eksis sampai Sekarang, Wajib Kamu Datangi  https://t.co/Q90Qkjq8X0",tribunjogja,positif
1555462761903435776,Foto bersama KPH WIRONEGORO #KERATONJOGJA #kulinerjogja  https://t.co/2VAYbFuSRm,SuruPitoe,netral
1555420906888933376,Siapa waktu itu ngelike thread kuliner jogja soalnya pernah lewat tl,wasnotf0und,netral
1555379408994971649,butuh referensi kuliner di jogja deh,6694miles,positif
1555906898662154242,3 Tempat Kuliner Nasi Goreng Cocok untuk Dinner Malam Mingguan di Jogja  https://t.co/4ctOAMvtta,tribunjogja,positif
1555901142965813248,"Menunya disini beragam dan bumbunya meresap sampe ke dalam. Ada paket nasi kulit, paru, ayam goreng, ayam geprek, ayam kremes, dan masih banyak menu tambahan lainnya. Tersedia 2 macam sambel ter favorit mimin yang rasanya juara banget.  #infodhaharjogja #kulinerjogja",infodhaharjogja,netral
1555889803966955520,"Lagi di sekitar jogja, dkt taman kuliner condong catur.",rudiprasetyo39,netral
