id,tweet,username,sentiment
1.56E+18,Aceh miliki magnet sektor wisata kuliner - ANTARA Jogja https://t.co/yGmtduPkBD,LellyRachmi,netral
1.56E+18,"Kalo biasanya dawet itu ijo, di sini putih trus pake cincau. 8/10 @ Pasar Beringharjo Yogjakarta. #jajan #kulinerjogja ⁦ https://t.co/XiN7BCUAZe",NakComel9,netral
1.56E+18,monggo makan mie jowo https://t.co/jHNyNNpF1d #kuliner #makan #resep #jakarta #bandung #semarang #jogja #solo #surabaya,NRETWIT,positif
1.56E+18,"Lokasinya ada di Jl. Bima, Nglaban, Ngaglik, Sleman, YK. Bagi yang mau kesini, #cucimulutjogja buka dari jam 8 pagi hingga 11 malam yaa. #infodhaharjogja #kulinerjogja https://t.co/It9F2pb9id",infodhaharjogja,netral
1.56E+18,Info kuliner Jogja,salohcinnavi,netral
1.56E+18,"[#TeaGAME]  Di cerita Teteh dan Kak Ame banyak banget ngebahas Jogja dan kuliner-kulinernya! Nah, di antara kalian pasti ada dong yang pernah nyobain beebrapa. Yuk, di pilih mana nih kuliner dan tempat makan di jogja yang kalian sukak! 😁  #Teame #TeameOfficial  https://t.co/KpciLibXpn",TeameOfficial_,positif
1.56E+18,"3 Kuliner Sate Padang di Jogja, Asli Dibuat Orang Minang https://t.co/tilkdt2ZNg",tribunjogja,netral
1.56E+18,Hai GUIS aku lagi di Jogja lumayan kuliner kali ini mengenang masa kuliah dulu. Rasa gak ada yang berubah tetep JOS!!!! https://t.co/OtwYO9Znd0,FOOD_FESS,netral
1.56E+18,Kuliner Jogja: Rekomendasi Tempat Olahan Durian Lezat yang Wajib Dicoba https://t.co/AoxC9KfGmQ,tribunjogja,positif
1.56E+18,Umsfess- kuliner jogja yang wajib banget dikunjungi dimana ya fess? Saranya dong sender besuk sabtu mau ke daerah ugm,MahasiswaUMS,netral
1.56E+18,Sangat rekomen apabila cari kuliner di jogja. sangat worth it untuk sobat hidden gem maniaaa 👍🏻,afdhalm_,positif
1.56E+18,pengen kuliner di jogja yang belum pernah ku datengin,juleaputri,netral
1.56E+18,Rekomend Ikan bakar paling enak di jogja! #jogjatravelid #wisatakuliner #kulinerjogja #ikanbakarjogja #JeffBarcode #ไต้หวัน #wisatakulinerjogja #explorejogja  https://t.co/YpfNKbVlgA,jogjatravelid,positif
1.56E+18,"3 Wisata Kuliner Iga Bakar di Jogja, Rasa Mewah Harga Kaki Lima https://t.co/spyQrDQ2Qv",tribunjogja,netral
1.56E+18,"All Around the world buffet, IDR 200K, every Saturday at 6-10PM. Reservation on our bio. #alanahotels #culinary #makandijogja #kulinerjogja https://t.co/ZjW8qH8HZw",AlanaYogyakarta,netral
1.56E+18,"jog kuliner pagi jogja yang wajib dikunjungi dmn yaa sekalian buat sarapan, maturnuwun",jogjamnfs,netral
1.56E+18,"LIST WISATA JOGJA 2022   List wisata kuliner:  1. Kopi klothok 2. Nasi teri 3. Gudeg bromo 4. Sate klathak pak pong 5. Ice cream, tempo gelato 6. Kedai rukun",abdugp_,positif
1.56E+18,"Kemepyar... #bakmijawa #brongkos #kuliner #2022 #kulinerjogja @ Warung Bakmi &amp; Brongkos ""Mbak Sri"" https://t.co/nNZ79iQEqq",el_fian,netral
1.56E+18,"Abis ngiler liat info Omakase di Jogja harganya terjangkau bgt. Demi ketenangan, akhirnya unfollow akun-akun kuliner dr sosmed :’’)",tikkaa,positif
1.56E+18,kuliner jogja apaan sih,_tomiwahyu,netral
1.56E+18,"Promo Agustus, pizza 17K, syaratnya: -follow IG panties pizza jogja -tunjukkan konten promo di kasir -berlaku varian broadway di outlet Gejayan -bisa dine in/take away -berlaku kelipatan  #infodhaharjogja #pantiespizzajogja #kulinerjogja  https://t.co/Mr695uib5A",infodhaharjogja,netral
1.56E+18,Fess rekomendasi kuliner jogja A thread,FFOODFESS,netral
1.56E+18,"4 Kuliner Pecel Lele di Jogja yang Rasanya Enak, Cocok untuk Menu Makan Malam https://t.co/tDy2PosWuq",tribunjogja,positif
1.56E+18,pusat iklan baris gratis https://t.co/DcY5XwN0yJ #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus,TOURMAGELANG,positif
1.56E+18,"3 Kuliner Es Tradisional di Jogja, Segar di Mulut Aman di Dompet https://t.co/8p4zvuo2yi",tribunjogja,positif
1.56E+18,"Selamat sore sobat soto! Kali ini mimin nyoto di Soto Jago yang berlokasi di Jl. Tentara Pelajar, depan Pom Bensin Beji Wates, Kulon Progo nih. Disini soto ayamnya lebih ke bening dan seger. Buka dari jam 8 pagi sampai 9 malam. Kalian pernah kesini? #sobatsoto  #kulinerjogja https://t.co/vcCYzAXaxP",persotoan_jogja,positif
1.56E+18,"Yang suka ngemil, Burger Monalisa juga nggak boleh sampe kelewatan masukin list belanjaan kamu. Lumpia Samijayanya juga mantep gedhe-gedhe ukurannya. Kalau suka yang manis bisa icip Bendul, kuliner khas Keraton Jogja. https://t.co/UMyk1V9yiL",nannissahira,positif
1.56E+18,"Jadi, Tukoni ini salah satu marketplace yang menjual makanan/kuliner hits di Jogja. Ya semacam frozenfood gitulah yaaa. Berikut ini referensi makanan yang bisa dibeli di Tukoni.",nannissahira,positif
1.56E+18,KANGEN KULINERAN DI JOGJA TAPI DIRIMU ADA DI LUAR KOTA? YUK TUKONI KULINER INI DI TUKONI ID!!! -THREAD- https://t.co/73O1rYRe2i,nannissahira,netral
1.56E+18,Besok jogja ah.. Info kuliner donk 😁😁,diosetta,netral
1.56E+18,"4 Kuliner Legendaris di Jogja yang Masih Eksis sampai Sekarang, Wajib Kamu Datangi  https://t.co/Q90Qkjq8X0",tribunjogja,positif
1.56E+18,Foto bersama KPH WIRONEGORO #KERATONJOGJA #kulinerjogja https://t.co/2VAYbFuSRm,SuruPitoe,positif
1.56E+18,Siapa waktu itu ngelike thread kuliner jogja soalnya pernah lewat tl,wasnotf0und,netral
1.56E+18,butuh referensi kuliner di jogja deh,6694miles,netral
1.56E+18,3 Tempat Kuliner Nasi Goreng Cocok untuk Dinner Malam Mingguan di Jogja  https://t.co/4ctOAMvtta,tribunjogja,positif
1.56E+18,"Menunya disini beragam dan bumbunya meresap sampe ke dalam. Ada paket nasi kulit, paru, ayam goreng, ayam geprek, ayam kremes, dan masih banyak menu tambahan lainnya. Tersedia 2 macam sambel ter favorit mimin yang rasanya juara banget. #infodhaharjogja #kulinerjogja",infodhaharjogja,positif
1.56E+18,"Lagi di sekitar jogja, dkt taman kuliner condong catur.",rudiprasetyo39,netral
1.56E+18,Roti bakarcoklat mix keju @Salam_Rotibakar  #kulinerjogja #wisatakulinerjogja #rotibakarjogja #cemilanjogja #jogjadizert #jogjakuliner #wisatajogja #jogjacod #jajananjogja  https://t.co/9t8RHIxqHs,Salam_Rotibakar,netral
1.56E+18,"Rekomendasi 5 Wisata Kuliner Jogja, Cocok Untuk Menghabiskan Akhir Pekan Bersama Keluarga https://t.co/aD0pfRHtTv",tribunjogja,positif
1.56E+18,Kuliner Tegal ternyata bisa bikin orang Jogja terkaget-kaget. Emangnya kaget kenapa sih? Tulisan ini menjelaskannya. #TerminalMojok https://t.co/XVs3mZbhi0,mojokdotco,positif
1.56E+18,Wisata Kuliner Jogja https://t.co/zCDtqZjcJw,Jelajahi_IDN,netral
1.56E+18,plan liburan ke jogja udah 50% tersusun. sisa ini sih penginapannya gak tau di mana hueueueeu. mutual yg di jogja ada saran gak? atau ada yg mau nambahin tujuan wisata/kuliner murce gpp juga lohhh💖,Keirairsamodie,netral
1.56E+18,"@littlebbygrumpy beda sihh, kalau jogja masih lah ada deket ke alamnya, surabaya sih ga ada cuman kebanyakn yg bisa dikunjungi itu ya kuliner gitu",lightyear_buzz_,positif
1.56E+18,Info kuliner atau tempat yang harus di kunjungi di jogja dong dab #visitjogja #kulinerjogja #jogja,Bimo327,netral
1.56E+18,"@tumbarmericaa Emg klaten kuliner bebeknya enak2, di sekitar Wedi &amp; pinggir jl jogja-solo ada bebek goreng, soto bebek bacem",oidHimawan,netral
1.56E+18,"Ini dia spot kuliner ayam bakar khas Lombok yang menggunakan resep otentik. Disini tersedia ayam bakar, ikan, plencing kangkung, dan sambalnya yang super unik. #infodhaharjogja #taliwangpapin #kulinerjogja  https://t.co/xeahU0EbCN",infodhaharjogja,netral
1.56E+18,Deretan Kuliner Lokasinya Dekat Stasiun Lempuyangan Jogja https://t.co/aHiwZIIJVE,soloposdotcom,netral
1.56E+18,"5 Kuliner Enak Dekat Malioboro Jogja Buat Menu Makan Malam, Ada Gudeg hingga Oseng Mercon https://t.co/r7RActdw4z https://t.co/nsmiW0zSkR",ber2dulu,positif
1.56E+18,sisa 5 hari ngapain aja? nontonin jogja food hunter &amp; kuliner jogja,halohaaz,netral
1.56E+18,"Gudeg, Kuliner Tradisional Jogja yang Melegenda - DnD Sandy Ra  https://t.co/m080Krkq38",DnDSandyRa,netral
1.56E+18,Kasi rekomendasi kuliner dan tempat nongkrong asik di jogja dong..,Salwanawawi_16,netral
1.56E+18,Rekomendasi kuliner jogja dong bestieee,ulfad,netral
1.56E+18,@ofiewahyudi Kangen kuliner di jogja 😍,AnandaVanMoll,netral
1.56E+18,Sudah lama Ndak nulis soal kuliner Jogja. Ada ide?,Arimbihp,negatif
1.56E+18,"Variannya ada banyak nih, dan bisa request 1 rasa hingga 3 kombinasi rasa dalam satu porsinya. Buat yang pengen nyobain, lokasinya di sayap barat samping sekretariat Bantul Creative Expo ya, buka mulai jam 5 sore.  #infodhaharjogja #crepesmasrojer #kulinerjogja  https://t.co/Z7Zfj63wPA",infodhaharjogja,positif
1.56E+18,@wenxielian Ada promo dari Bank Mandiri diskon sampai 100rb untuk kamu yg suka jajan kuliner khas jogja loh,luefuqua7,positif
1.56E+18,Hari ini harusnya agenda wisata kuliner Jogja ke 3 tempat tapi pas sampai ke tempat ke 2 udah nyerah dan minta balik hotel aja karena capek. Sungguh kejompoan yang nyata.,satepakpong,negatif
1.56E+18,"Banyak bgt kuliner Jogja seliweran di timeline, apakah harus WFY? 🤤",nyanyatsun,positif
1.56E+18,Wisata Kuliner Jogja: Rekomendasi 5 Bakmi Jawa Enak dan Legendaris  https://t.co/WYN3vTg2oy,tribunjogja,positif
1.56E+18,Our oven is hot from 3pm onwards every day. 🍕 And our pizza is the best in town! Starting from only Rp 43k ++ #easygardenresto #restojogja #kulinerjogja #jogjafood #jogjaculinary #jogjafoodhunter #kulineryogya #makandijogja #jogjafoodies #jogjatast… https://t.co/BScKtSuK7Q https://t.co/CoGFRs1kOh,EasyGardenResto,netral
1.56E+18,saranin kuliner jogja dong biar kalo udah disana bosa jajan,tartaglixa,netral
1.56E+18,"nih kok di tl gue lagi seliweran kuliner jogja ya, apakah aku harus kembali? huhu",janeetahh,negatif
1.56E+18,"Banyak rekomendasi kuliner Jogja lewat tl, apakah pertanda aku disuruh ke Jogja??",diwahyukann,positif
1.56E+18,"warga jogja, info wisata dan kuliner yg wajib di datangi #kulinerjogja #infojogja",findingsomethi7,netral
1.56E+18,Adisurya Satriawan adalah chef asal Jogja yang tidak hanya suka bereksperimen seputar masakan tapi juga jenaka. Kepala Suku Mojok mengajaknya ngobrol seputar profesinya dan seluk beluk dunia kuliner. #Terbaru #Movi  https://t.co/yONVcUsiuK,mojokdotco,negatif
1.56E+18,💚 kuliner yg harus dicobain di jogja - a thread -,tanyakanrl,netral
1.56E+18,Rekomendasi Kuliner di Jogja Bagi yang Hobi Makan Seafood https://t.co/IJKt0d1wew,tribunjogja,positif
1.56E+18,"Dari kemarin seliweran post kuliner jogja, apakah tanda aku disuruh ke jogja ._.",babyp0tats,netral
1.56E+18,@javafoodie_ @SaveToNotion #tweet #kuliner #jogja,col0ratura,netral
1.56E+18,@angelinajeng @SaveToNotion #tweet #kuliner #jogja,col0ratura,netral
1.56E+18,11 Kuliner Khas Jogja yang Wajib Kamu Coba. Unik dan Enak!  https://t.co/QjALeZC8rt #jogjaku #kotagaul #random  https://t.co/0sJ4jqSGZZ,JogjaKuKotaGaul,positif
1.56E+18,Ini kenapa TL-ku isinya kuliner Jogja semua woy,peppreoni,netral
1.56E+18,"[KULINER JOGJA] semoga istiqomah update thread ini setahun kedepan, krn sy suka lupa foto makanan👍🏻",nabillagi_,positif
1.56E+18,Ini Tempat Kuliner Jogja Terbaik Wajib Coba -  https://t.co/yma39UtxCC  https://t.co/Uq1Dd3zawO,idbcpr,positif
1.56E+18,"4 Rekomendasi Kuliner Jogja Coto Makassar, Cocok Sebagai Menu Pilihan Makan Siangmu! https://t.co/l4JeR3ONdM",tribunjogja,positif
1.56E+18,"3 Rekomendasi Kuliner Jogja, Es Dawet Legendaris Seger Banget Diminum Siang Hari https://t.co/OjJMdWF3q6",tribunjogja,positif
1.56E+18,info kuliner jogja yg cocok kantong mahasiswa gais 💚,tanyakanrl,positif
1.56E+18,"wew emang ga habis2 ya kuliner di jogja ini, uang saya yang habis",koalalamount,negatif
1.56E+18,KNP KULINER JOGJA PD BR MUNCUL SETELAH SAYA DAH PULANG:),infactsadgirl,netral
1.56E+18,Harganya bisa cek disini yukk dibelii Dijamin enak dan muyah 🥰 #cemilanjogja #cookies #croissant #kulinerjogja  https://t.co/mskZz0McDi,won_seventeen,positif
1.56E+18,Info2 kuliner di jogja?,kardusboys,netral
1.56E+18,Kuliner jogja. Mau dicoba besok pas kesana 🤣,hiiprayy,netral
1.56E+18,Dari kemaren kuliner jogja berseliweran apakah ini pertanda,jaexxxxhyun,netral
1.56E+18,"@javafoodie_ Kuliner jogja iso bertebaran nde tlku haz, apakah ini pertanda? @hazrinaishmah",ISAT_09,netral
1.56E+18,Cuma di Mikboba Mergangsan nih redvelvet pake machiatoo. Buat kalian di wilayah kota Jogja langsung aja ke shopee food ya. Promo sampe tgl 14 Agustus 2022 #PreyMovie #bobajogja #kulinerjogja #thaitea #mikbobatamansiswa #mikbobamergangsan  https://t.co/aV5PNcWx8C,EdiSeti50033426,negatif
1.56E+18,"@notweabojazu ㅤㅤㅤㅤㅤ Lantas jemari meraih ponsel dan menulis nomor telfon milknya, setelah selesai kembali ia serahkan gawai milik si lanang. ""Oh jelas, Jogja juga banyak kuliner. Pecak lele dan soto lagi banyak yang mengincar sih. Sudah pernah coba?"" Kalau belum bisa ia antar. ㅤㅤㅤㅤㅤ",pranajaerd,positif
1.56E+18,"Kukira untuk kuliner, Jogja dah paling murah, ternyata ada yang lebih murah lagi😂",bagaswatama_,positif
1.56E+18,"Rekomendasi Kuliner Soto di Jogja, Cocok untuk Sarapan Pagi  https://t.co/9ktpBQDXtF",tribunjogja,positif
1.56E+18,Rekomendasi Kuliner Soto di Jogja Cocok untuk Sarapan https://t.co/nargv83xBy,tribunjogja,positif
1.56E+18,@FOOD_FESS harus tanya ke masternya kuliner jogja dulu nih @pandowwraa,byezig,netral
1.56E+18,"Sampai sini perasaan campur aduk, tapi yaudah berusaha dinikmati sampe bikin wishlist wisata kuliner yang dulu waktu tinggal di Jogja rajin dikunjungi",halotwice,positif
1.56E+18,Kuliner Jogja: Rekomendasi Dimsum Enak di Jogja  https://t.co/JKZHvSdss7,tribunjogja,positif
1.56E+18,@trianagustinaa @clarissaku Kuliner wajib dicoba d jogja ya wkakak,restidiana,netral
1.56E+18,"📍Bubur Goreng Ningrat, Jl. Gamelan Lor No.31, Jogjakarta  #bubur #buburgoreng #buburgorengningrat #kulinerjogja #explorejogja #jogjakuliner #jogja24jam #kulinerjogjakegend #yogyakarta #gotravelly    https://t.co/bQefSxIhhN",gotravelly,netral
1.56E+18,"Suasana vintage Vietnam food stall di Cám On ini lucuk. Areanya terbuka, cocok buat nongkrong. Menunya ada macem2, ini nyoba Bun Bo Hue, basically Pho Bo versi pedes gt, sama Com Ga alias nasi ayam rempah. Overall unik, nambah referensi kuliner Vietnam di Jogja ✨ Demangan Baru https://t.co/yOFwBsA7LT",tumbarmericaa,positif
1.56E+18,"Nama tempatnya #kopipadasan Jl. Kaliurang Km. 17,5 Pakem Sleman, yang menyediakan beragam menu. Mau makan berat, makan ringan, aneka minuman hangat dan menyegarkan juga ada. Harganya juga cukup terjangkau kok. #infodhaharjogja #kulinerjogja https://t.co/k0HYu7DW1p",infodhaharjogja,positif
1.56E+18,@jogmfs Cerita apa bwangg? Bagi tempat kuliner di jogja sabi sih ehehehe nambah list sapa tau kesana,Chanchwy,netral
1.56E+18,"@tamsqy jogja tu dah kebanyakan kuliner berbahan dasar ayam sih keknya, kadang ampe bingung nginget2 dah berapa kali makan ayam dal seminggu 🤣",sultanabjab,negatif
1.56E+18,"3 Kuliner Soto Sapi di Jogja yang Wajib Kamu Cicipi, Gurih Rasanya Nagih Nikmatnya!  https://t.co/hBqbDQyj5e",tribunjogja,netral
1.56E+18,Es Dawet Kuliner Jogja Legendaris Seger Banget Diminum Siang Hari https://t.co/dPKw9D397f #KulinerLendirjogja #kulinerjogja #kulinerviral #kulineralternatif #kulinerhits,NewsKami01,positif
1.56E+18,Bantu tonton ya Gaisssss https://t.co/Iem3Celysv #kulineran #kulinerjogja #kulinermurah #omahhotplatejogja,maesthi,positif
1.56E+18,"Nikmati eksotisme kuliner di Yogyakarta dengan promo spesial Mandiri Jogja Marathon, diskon hingga 30% dengan #mandiricard. Berlaku hingga 31 Agustus 2022. Daftar restoran yang berpartisipasi dan info promo selengkapnya, klik https://t.co/NZzS6FZnPn #mandiripromo https://t.co/UShCa0kesN",bankmandiri,positif
1.56E+18,"Wisata Kuliner Jogja: 4 Lotek dan Gado-Gado Enak di Jogja, Cocok untuk Makan Siang https://t.co/bstTz58CUI",tribunjogja,positif
1.56E+18,"Nikmati eksotisme kuliner di Yogyakarta dengan promo spesial Mandiri Jogja Marathon, diskon hingga 30% dengan #mandiricard. Berlaku hingga 31 Agustus 2022. Daftar restoran yang berpartisipasi dan info promo selengkapnya, klik https://t.co/1d4nb8GGpc #mandiripromo https://t.co/EVnqworOHE",mandiricard,positif
1.56E+18,rekomendasi tempat (cafe/kuliner/wisata) di jogja-sleman yang wajin dikunjungi dong...,neoxoneday,netral
1.56E+18,"Guis kasih tau rekomendasi kuliner enak di jogja dong. Bakso, miayam, atau apapun ituu hihi 🙏🏻  https://t.co/F1lkWHfr9R",FOOD_FESS,positif
1.56E+18,@wakawsa AKUUU KE JOGJA TGL 20!!! pliiis ayoo kuliner barengggg🥺🥺🥺,hekyie,netral
1.56E+18,Kamu penyuka siomay? Sekarang ada Mas Djay yang bikinin kamu siomay ayam (ayam ya bukan ikan) lho. Jadi pasti beda dan kenyal. Apalagi pakai bumbu kacang yang medhok 😍🤤  #siomay #kulinerjogja #kuliner #jogja  https://t.co/bjA1mzhfOx,siomaymasdjay,netral
1.56E+18,"Kuliner Jogja: Nikmati Sajian Kudapan Manis di Yogyakarta, Cocok Jadi Teman Nongkrong - Tribun Jogja https://t.co/rdcI9yIz50",MakanYukAh,positif
1.56E+18,"Kuliner Jogja: Nikmati Sajian Kudapan Manis di Yogyakarta, Cocok Jadi Teman Nongkrong https://t.co/YXU4doCZMv",tribunjogja,positif
1.56E+18,Yang pimgin mampir di rooftop ngabean langsung ke parkiran Ngabean lantai 2 sebelah timur berbagai macam menu makanan dan minuman gaes asik buat ngobrol kumpul dahabat gaes yuk gass ke sini gaes #kulinerjogja #jogjaviral #fypシ #viralTiktok #kulineryogyakarta https://t.co/cHfa96RAX0,arif65219958,netral
1.56E+18,3 Rekomendasi Kuliner Jogja Olahan Mie Legendaris: Mie Kopyok hingga Mie Sapi Banteng https://t.co/03WfenEu9v,tribunjogja,netral
1.56E+18,"@2512O4 ntar kuliner jogja dah abis, what next😭😭😭",problemaatik,netral
1.56E+18,"Ada apa dengan fyp tiktok sya,smua penuh dengan kuliner jogja mengode kah ini😭",lssdmrn,netral
1.56E+18,@pakantono pertandingan tambahan lauk harga nge'prank dimenangkan kuliner malang ta kuliner jogja bes?,diantaesaa,netral
1.56E+18,"Nggih mboten nopo2.  Anu, info kuliner malam jogja nopo nggih?  Warga baru mboten sumerap daerah mriki",pakantono,netral
1.56E+18,"Enggak Selalu Bakpia, Kuliner di Jogja Ini Juga Patut Dicoba, Rasanya Nagih Banget! - https://t.co/beFriFxwrs https://t.co/wI59ELuvtO",MakanYukAh,netral
1.56E+18,tag kuliner jogja,buahapwl,netral
1.56E+18,"Kuliner Jogja: Rekomendasi Sate Taichan Viral di Jogja, Wajib Mampir  https://t.co/G191BaqSk5",tribunjogja,netral
1.56E+18,"Kuliner Jogja: Rekomendasi Sate Taichan Viral di Jogja, Wajib Mampir - Tribun Jogja https://t.co/0A7GpKvWBW",MakanYukAh,netral
1.56E+18,"[KULINER ~~SEKITAR~~ JOGJA] hari ini jalan ke Magelang, melipir dulu ke Muntilan makan di: Warung Makan Sop Empal Bu Haryoko Jl. Veteran No.9 Muntilan ⭐️⭐️⭐️ buat penyuka sop kuah bening dan baceman (empal, paru) bisa mampir kesini. kuahnya gurih, dagingnya empuk. Porsi @ 25k👍🏻 https://t.co/nvuC1BCFyU",nabillagi_,positif
1.56E+18,"Wisata Kuliner Jogja: 5 Bubur Ayam Enak, Cocok untuk Sarapan https://t.co/Nc64TfBQUj",tribunjogja,positif
1.56E+18,"@rfirza29 @longassr1d3 @Nanoo_Nannno @IbrahimMartin_ @titiknol_jogja Sudah sudah yg penting kita ngopi Main kesana mas bro Banyak kuliner n menjamur kafe kafe serta tempat wisata yg dikelola tingkat desa Soalnya saya ada anak mondok di sleman,jadi sedikit faham daerah sana",yokoersa,positif
1.56E+18,PESULAP COKELAT MENANTANG ANDA... . . untuk makan pecel dan ayam panggang di @ayampanggang.mbakyani  . BERANI? 🤭  #kulinerjogja  https://t.co/qJ9INJMwBR,tonytrax,positif
1.56E+18,3 Kuliner Jogja Nasi Uduk yang Cocok untuk Sarapan https://t.co/gN4IO8X1R2,tribunjogja,positif
1.56E+18,monggo makan mie jowo https://t.co/jHNyNNpF1d #kuliner #makan #resep #jakarta #bandung #semarang #jogja #solo #surabaya,NRETWIT,positif
1.56E+18,Rekomendasi Kuliner Jogja,AlterPapamuda,netral
1.56E+18,Wisata Kuliner Jogja: 4 Kuliner Legendaris yang Wajib Anda Coba: Oseng Mercon hingga Sop Merah  https://t.co/2pdEx6HYXO,tribunjogja,positif
1.56E+18,Yang sering kesini mana suaranyaaa??? #kulinerjogja #jogja #jogjainfo https://t.co/khRxd93B9R,gilamakanjogja,netral
1.56E+18,"Buat kalian yg pengen makan nikmat tapi tetep hemat, ada salah satu rekomendasi western food yg menyediakan menu spagetti, steak, salad, dll mulai dr 10K aja. Nama tempatnya UHT yg berlokasi di Jl. Ipda Tut Harsono 35 Umbulharjo, YK. #infodhaharjogja #uht.id #kulinerjogja https://t.co/IquM6Z73ik",infodhaharjogja,positif
1.56E+18,"Erina Gudono REKOMENDASIKAN Kuliner Khas Jogja Kepada Para Follower, Sal... https://t.co/L7riUAardU lewat @YouTube",BMendut,netral
1.56E+18,3 Tempat Wisata Kuliner Jogja ala YouTuber Ria SW - Tribun Jogja https://t.co/wMNKQJSqkX,MakanYukAh,netral
1.56E+18,Part II KULINER di Jogja yang murah dan banyak kalian ketahui,nyaldl,positif
1.56E+18,Kuliner di Jogja ala kadarnya by ony  2022,nyaldl,netral
1.56E+18,Nyobain salah satu spot sarapan terbaru di Jogja bagian Utara 😀 (ke sana pas bulan Juni sih 🤣) Paling suka sm bakwan or dadar jagungnya di sini 🤤 Overall enak dan murah ✨ Tonton lengkapnya di sini ya ⬇️ https://t.co/LL3ELvDxgA #KulinerJogja #MakandiJogja https://t.co/FRyCsMq8Bp,LKnisa,positif
1.56E+18,3 Tempat Wisata Kuliner Jogja ala YouTuber Ria SW https://t.co/fyTEGrEWyF,tribunjogja,netral
1.56E+18,"lagi ada meeting bisnis di smg nih sampai minggu, sapa tau dpt patner F dsni buat have fun seperti: - kuliner, nonton , warkop - dugem - staycation - sama main ke kota sebelah Jogja maybe all bill on me, staycation pilih aja htl min 🌟4, ntr ada juga sedikit (cont..)",FWBSmg,netral
1.56E+18,5 Rekomendasi Hotel di Yogyakarta atau Jogja https://t.co/9FRC6xlVNt,kuliner_SKA,netral
1.56E+18,5 Rekomendasi Hotel di Yogyakarta atau Jogja https://t.co/vvAHo7mO7x,Kuliner_KRA,netral
1.56E+18,"3 Rekomendasi Kuliner Nasi Bakar di Jogja, Nikmat Rasanya Murah Harganya! https://t.co/HBuzPv34Cs",tribunjogja,positif
1.56E+18,jog tempat kuliner betawi di jogja dimana ya ? lagi homesick makanan rumah wkwkwk,jogmfs,netral
1.56E+18,"Twitter do your magic Sumpah nasi bakat dkt amplaz ini enak banget dan murah cuma 5k kalian wajib coba, sama bantu larisin dagangan bapaknya ya 🥹🥹 #kulinerjogja #jog  https://t.co/xAYxTUi9tL",Igovir_,positif
1.56E+18,"+ punya tmn2 kkn yg super duper seruuu. baru kenal sebulan udh bisa jd temen ngonser pas manoover, baru kenal sebulan udah di ajak ke jogja buat balapan gokart, hampir tiap hari explore kuliner di smrng yg samsek ga pernah ak datengin itu anugrah cokkk🥰🥰",pijaahoren,positif
1.56E+18,@fullmoonfolks the real kuliner khas jogja mah ini lah…  https://t.co/nukFma7Iz4,arisujancuk,netral
1.56E+18,@fullmoonfolks Jadikan Olive kuliner khas Jogja! Panganan ramah UMR,rayakanhariini,positif
1.56E+18,@NdoroTedjo @fullmoonfolks Kuliner UMR Jogja mungkin?,sasjend,netral
1.56E+18,@fullmoonfolks Wkwkwkwkwkwkwk kuliner khas jogja. 🤣,akunigi,netral
1.56E+18,@fullmoonfolks Duobooolllll....  (((((( KULINER KHAS JOGJA )))))) Awokwokwokwok... Jinguk. 🤣,NdoroTedjo,netral
1.56E+18,Akhirnya ngerasain kuliner khas jogja https://t.co/PFbRG8IqHx,fullmoonfolks,netral
1.56E+18,📷 “Dessert is an opportunity to make something beautiful as well as delicious.” #healthydessert #healthydesserts #healthy #healthydessertjogja #mocmoc #moc #healthyfoodjogja #dessert #detoxfood #healthylifestyle #kulinerjogja #jilani... https://t.co/gzut1ZQO43,Rizwanaarif24,netral
1.56E+18,@budibongg Makan gudeg mungkin yah kohbud. Coba kapin @cikakohl barangkali punya referensi kuliner yang enak di jogja.😁,0xonyonzwin,positif
1.56E+18,pusat iklan baris gratis  https://t.co/DcY5XwuRkB #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus,TOURMAGELANG,positif
1.56E+18,"@littlevixen__ Buatin dong updatan kuliner haram di Jogja om mbuh. Mosok tiap pulang Jogja kuliner haramnya itu2 mulu, makanan jaman masi sekolah 😅",gre6reg,negatif
1.56E+18,"Yang pingin mampir ke Rooftop Ngabean di tunggu ke datanganya ya kak , buat kumpul keluarga atau bersama sahabat pokok nya asikkk dah dan buat reserved bisa hub 0085226047041 #kulinerjogja  #cafejogja  #nongkrongjogja  #FYP  #Viral  #ygy  https://t.co/W68cX2yWZY",rooftopngabean,positif
1.56E+18,"dah lama masuk wishlist kuliner, eh td sore pas pulang ngantor kok jogja diguyur gerimis syahdu, gaass aja ngeramen di Hotaru, segini cuma abis 49 ribu doang, rasanya beeeeh mantep bener 😍😍 https://t.co/KS9Uta2fRM",drajatwicks,negatif
1.56E+18,Jelajah Merdeka: Legenda Kuliner Jogja Cc: @agibtanjung_ https://t.co/bpv31tL4DP,AnggaTongge,netral
1.56E+18,"Nikmati eksotisme kuliner di Yogyakarta dengan promo spesial Mandiri Jogja Marathon, diskon hingga 30% dengan #mandiricard. Berlaku hingga 31 Agustus 2022. Daftar restoran yang berpartisipasi dan info promo selengkapnya, klik https://t.co/1d4nb8GGpc #mandiripromo https://t.co/sIjdUwK04m",mandiricard,positif
